"","CodAlumno","IdCursoPeriodo","Periodo","SiglaCurso","Seccion","Año","Semestre","NotaFinal","Ranking"
"238",421545,"D3AE667A-7661-4A13-A9A8-B683F909AE1F",20232,"MAT1620",1,2023,2,"2.8",72
"239",421559,"38C9A27C-8505-4FAD-AF3B-4399C984F0A0",20233,"MAT1620",2,2023,3,"5.3",11
"240",421559,"6FC7B952-C2B8-4607-91E0-5A28BAAFC685",20232,"MAT1620",10,2023,2,"3.4",48
"241",421559,"26B741AD-27E4-4929-A534-CE7784FC7D64",20231,"MAT1620",2,2023,1,"3.2",62
"242",421564,"0E91A350-9E15-42D8-9027-15EA168F0AFD",20231,"MAT1620",6,2023,1,"4",19
"243",421566,"26B741AD-27E4-4929-A534-CE7784FC7D64",20231,"MAT1620",2,2023,1,"4.3",23
"244",421567,"101875A5-984C-40BF-840F-1489F4295074",20231,"QIM100E",10,2023,1,"1.2",73
"245",421567,"983A9488-F8B4-44AD-BBD9-C2BFE5BE33DC",20231,"MAT1610",8,2023,1,"2.1",59
"246",421567,"48304288-69BD-4A79-9089-E230A3A44622",20231,"MAT1203",9,2023,1,"1.6",52
"247",421580,"6FC7B952-C2B8-4607-91E0-5A28BAAFC685",20232,"MAT1620",10,2023,2,"4.7",15
"248",421580,"0F9F5B83-9185-4C92-B764-97EF0147B054",20231,"MAT1620",5,2023,1,"3.5",29
"249",421588,"26B741AD-27E4-4929-A534-CE7784FC7D64",20231,"MAT1620",2,2023,1,"4.2",28
"250",421590,"2832374B-C04B-4C0C-8DE5-2562F67F7404",20232,"MAT1620",6,2023,2,"4.3",55
"251",421590,"6A4C4673-D332-41A6-AC99-8E6C5DAE62A4",20231,"MAT1620",1,2023,1,"3.7",39
"252",421602,"6A4C4673-D332-41A6-AC99-8E6C5DAE62A4",20231,"MAT1620",1,2023,1,"4.1",22
"253",421616,"26B741AD-27E4-4929-A534-CE7784FC7D64",20231,"MAT1620",2,2023,1,"5.6",2
"254",421617,"C44B59A9-BAE4-4FBB-A636-124B1EF49F98",20232,"MAT1203",1,2023,2,"4.4",9
"255",421617,"3E9D5473-DE72-4CCA-B8DB-9CBC50FC4F8B",20231,"MAT1203",10,2023,1,"2.8",64
"256",421617,"26B741AD-27E4-4929-A534-CE7784FC7D64",20231,"MAT1620",2,2023,1,"4.4",19
"257",421624,"F54C199D-8DD2-4480-8F0B-1467179EA18A",20232,"MAT1620",2,2023,2,"4.6",39
"258",421624,"6A4C4673-D332-41A6-AC99-8E6C5DAE62A4",20231,"MAT1620",1,2023,1,"2.5",59
"259",421629,"26B741AD-27E4-4929-A534-CE7784FC7D64",20231,"MAT1620",2,2023,1,"4",35
"260",421633,"1973D69A-8D85-4D51-AAA1-009F60D45DCB",20231,"MAT1203",12,2023,1,"4.5",47
"261",421633,"6A4C4673-D332-41A6-AC99-8E6C5DAE62A4",20231,"MAT1620",1,2023,1,"4",25
"262",421642,"83C6959B-D11C-4F19-8645-3EEB4D070FF9",20232,"MAT1620",9,2023,2,"4.3",51
"263",421642,"26B741AD-27E4-4929-A534-CE7784FC7D64",20231,"MAT1620",2,2023,1,"3.6",54
"264",421651,"333DD8D0-7101-4F21-8043-AE6B6D175183",20231,"MAT1610",15,2023,1,"3.6",48
"265",421664,"26B741AD-27E4-4929-A534-CE7784FC7D64",20231,"MAT1620",2,2023,1,"4",35
"266",421665,"6A4C4673-D332-41A6-AC99-8E6C5DAE62A4",20231,"MAT1620",1,2023,1,"4.1",22
"267",421695,"13D7DEB2-B8B4-426E-A96B-15811CC0FB5B",20242,"QIM100E",1,2024,2,NA,1
"268",421704,"0AEEF5F8-BA3C-42C1-8901-29ED83BE5AB5",20232,"MAT1620",8,2023,2,"4.9",38
"269",421704,"0F9F5B83-9185-4C92-B764-97EF0147B054",20231,"MAT1620",5,2023,1,"3.5",29
"270",421709,"6A4C4673-D332-41A6-AC99-8E6C5DAE62A4",20231,"MAT1620",1,2023,1,"3.8",35
"271",421709,"6FD4DAE1-0EF3-4EDD-89EB-D95EC77B3C66",20232,"MAT1620",7,2023,2,"4.9",36
"272",421710,"26B741AD-27E4-4929-A534-CE7784FC7D64",20231,"MAT1620",2,2023,1,"3.8",43
"273",421710,"6FD4DAE1-0EF3-4EDD-89EB-D95EC77B3C66",20232,"MAT1620",7,2023,2,"5.3",20
"274",421719,"0E91A350-9E15-42D8-9027-15EA168F0AFD",20231,"MAT1620",6,2023,1,"4.5",4
"275",421727,"D26A6EEA-5393-43DD-918C-E6890A13F577",20241,"MAT1620",1,2024,1,"4.8",4
"276",421730,"F54C199D-8DD2-4480-8F0B-1467179EA18A",20232,"MAT1620",2,2023,2,"2.2",63
"277",421730,"86C7C26C-7ED2-4F05-990D-8EA5EA83445C",20242,"MAT1620",7,2024,2,NA,1
"278",421730,"81C07BA6-51F6-4639-8507-9600AF431FB8",20241,"MAT1620",2,2024,1,"2.1",52
"279",421730,"333DD8D0-7101-4F21-8043-AE6B6D175183",20231,"MAT1610",15,2023,1,"4.4",29
"280",421730,"52FE0267-5AA5-4275-A03C-B4620EB600D1",20232,"MAT1203",3,2023,2,"4",29
"281",421743,"6A4C4673-D332-41A6-AC99-8E6C5DAE62A4",20231,"MAT1620",1,2023,1,"4.2",19
"282",421757,"13D7DEB2-B8B4-426E-A96B-15811CC0FB5B",20242,"QIM100E",1,2024,2,NA,1
"283",421757,"2C287E0C-4E65-4D55-9104-29EA02E8B3A9",20242,"MAT1610",1,2024,2,NA,1
"284",421757,"63289025-57B3-42F1-8789-2BF2C7A6F113",20232,"QIM100E",1,2023,2,"1",99
"285",421757,"67215493-6AE0-4FEC-A01B-522013D93D86",20232,"MAT1610",9,2023,2,"1",52
"286",421757,"491B468F-6A46-4E3B-B8BA-730BA7A22CDD",20231,"MAT1203",7,2023,1,"2.5",48
"287",421757,"52FE0267-5AA5-4275-A03C-B4620EB600D1",20232,"MAT1203",3,2023,2,"1",44
"288",422276,"26B741AD-27E4-4929-A534-CE7784FC7D64",20231,"MAT1620",2,2023,1,"4.4",19
"289",422278,"38C9A27C-8505-4FAD-AF3B-4399C984F0A0",20233,"MAT1620",2,2023,3,"4.6",34
"290",422286,"6A4C4673-D332-41A6-AC99-8E6C5DAE62A4",20231,"MAT1620",1,2023,1,"3.5",42
"291",422286,"D3AE667A-7661-4A13-A9A8-B683F909AE1F",20232,"MAT1620",1,2023,2,"4.5",41
"292",422288,"35A8C736-DE1F-4CE8-B29A-2AAD3831F770",20231,"MAT1203",2,2023,1,"2.4",71
"293",422289,"7D38EC77-CCA9-4B6D-A71E-73008011D878",20231,"MAT1620",4,2023,1,"4.4",5
"294",422290,"83C6959B-D11C-4F19-8645-3EEB4D070FF9",20232,"MAT1620",9,2023,2,"3.3",70
"295",422290,"B09D476B-A164-4917-A46B-4FFE0D61051E",20242,"MAT1620",3,2024,2,NA,1
"296",422290,"E156C86F-776F-466C-A364-CBC71BCCB738",20231,"MAT1610",6,2023,1,"4.5",1
"297",422294,"35A8C736-DE1F-4CE8-B29A-2AAD3831F770",20231,"MAT1203",2,2023,1,"4.9",40
"298",422294,"8246F816-0FF0-4EDA-B9D7-889A7EDE7F7D",20232,"MAT1620",13,2023,2,"3.2",14
"299",422296,"38C9A27C-8505-4FAD-AF3B-4399C984F0A0",20233,"MAT1620",2,2023,3,"4.6",34
"300",422296,"F57A7E39-AFA0-4326-A0F2-48AD801F02F1",20232,"MAT1620",15,2023,2,"1.7",22
"301",422296,"0F9F5B83-9185-4C92-B764-97EF0147B054",20231,"MAT1620",5,2023,1,"2.2",42
"302",422296,"A0D85BF2-70C4-42FD-88EA-B855BDBA4465",20232,"MAT1203",2,2023,2,"4.8",7
"303",422296,"60527C5D-BC41-4C0F-BD80-D592C862D3E0",20231,"MAT1203",1,2023,1,"2.3",68
"304",422297,"6200A2EB-2C17-47A8-B46B-685B82A1A5EE",20231,"MAT1610",5,2023,1,"4.3",2
"305",422300,"60527C5D-BC41-4C0F-BD80-D592C862D3E0",20231,"MAT1203",1,2023,1,"1",73
"306",422302,"26B741AD-27E4-4929-A534-CE7784FC7D64",20231,"MAT1620",2,2023,1,"4.1",33
"307",422304,"E038C2DE-BEEA-498E-A944-DFFF10B3A1BD",20232,"MAT1620",5,2023,2,"4.4",60
"308",422304,"0D36CB97-5CE4-4BDC-BB3D-E7A539F5F201",20231,"MAT1610",4,2023,1,"4",8
"309",422306,"35A8C736-DE1F-4CE8-B29A-2AAD3831F770",20231,"MAT1203",2,2023,1,"4.1",64
"310",422306,"278EAF5F-7CD4-41D4-8FCA-2FBCFE71238B",20231,"MAT1620",7,2023,1,"3.1",15
"311",422306,"F57A7E39-AFA0-4326-A0F2-48AD801F02F1",20232,"MAT1620",15,2023,2,"4",16
"312",422307,"0E91A350-9E15-42D8-9027-15EA168F0AFD",20231,"MAT1620",6,2023,1,"4",19
"313",422307,"35A8C736-DE1F-4CE8-B29A-2AAD3831F770",20231,"MAT1203",2,2023,1,"4.9",40
"314",422308,"0F9F5B83-9185-4C92-B764-97EF0147B054",20231,"MAT1620",5,2023,1,"3.2",32
"315",422308,"AACCB6F3-EE7D-45E4-AB9A-B7980D91FAE1",20231,"MAT1203",14,2023,1,"3.6",45
"316",422308,"A0D85BF2-70C4-42FD-88EA-B855BDBA4465",20232,"MAT1203",2,2023,2,"4.3",17
"317",422308,"E038C2DE-BEEA-498E-A944-DFFF10B3A1BD",20232,"MAT1620",5,2023,2,"4.2",70
"318",422309,"A298CAA7-FF54-43AB-8C68-2908C847D5AE",20232,"MAT1610",12,2023,2,"3.4",24
"319",422309,"6358443D-D98D-4A0B-871D-719078C8DDC9",20242,"MAT1610",3,2024,2,NA,1
"320",422309,"30A43B92-05B0-4C90-952D-7CB1B5D198C5",20241,"MAT1610",17,2024,1,"3.6",42
"321",422309,"8AE14377-5E48-41A9-992A-945F7537AFF8",20231,"MAT1610",3,2023,1,"2.2",9
"322",422309,"5090A1B3-3039-4F37-BC38-AC79B4B604DF",20232,"MAT1203",7,2023,2,"1.9",31
"323",422314,"3E9D5473-DE72-4CCA-B8DB-9CBC50FC4F8B",20231,"MAT1203",10,2023,1,"5",26
"324",422314,"26B741AD-27E4-4929-A534-CE7784FC7D64",20231,"MAT1620",2,2023,1,"4.2",28
"325",422315,"0E91A350-9E15-42D8-9027-15EA168F0AFD",20231,"MAT1620",6,2023,1,"4.4",8
"326",422321,"8246F816-0FF0-4EDA-B9D7-889A7EDE7F7D",20232,"MAT1620",13,2023,2,"4.9",2
"327",422321,"6A4C4673-D332-41A6-AC99-8E6C5DAE62A4",20231,"MAT1620",1,2023,1,"3.8",35
"328",422323,"83C6959B-D11C-4F19-8645-3EEB4D070FF9",20232,"MAT1620",9,2023,2,"2.9",72
"329",422323,"7D38EC77-CCA9-4B6D-A71E-73008011D878",20231,"MAT1620",4,2023,1,"3.5",16
"330",422325,"0E91A350-9E15-42D8-9027-15EA168F0AFD",20231,"MAT1620",6,2023,1,"4",19
"331",422326,"38C9A27C-8505-4FAD-AF3B-4399C984F0A0",20233,"MAT1620",2,2023,3,"4.9",20
"332",422326,"0F9F5B83-9185-4C92-B764-97EF0147B054",20231,"MAT1620",5,2023,1,"3",36
"333",422326,"E038C2DE-BEEA-498E-A944-DFFF10B3A1BD",20232,"MAT1620",5,2023,2,"3.6",79
"334",422327,"CAE73D5E-6E11-4B42-A890-6CB60C62B755",20231,"MAT1620",8,2023,1,"4.8",1
"335",422329,"4B9F6345-4BD4-4BD7-A53D-0149774A0B1F",20241,"MAT1620",5,2024,1,"1.4",67
"336",422329,"83C6959B-D11C-4F19-8645-3EEB4D070FF9",20232,"MAT1620",9,2023,2,"1.1",79
"337",422329,"74162C8A-0C59-4EBE-BA8E-9E7F62A0DD8F",20232,"MAT1203",8,2023,2,"4.1",25
"338",422329,"60527C5D-BC41-4C0F-BD80-D592C862D3E0",20231,"MAT1203",1,2023,1,"2.9",64
"339",422334,"7D38EC77-CCA9-4B6D-A71E-73008011D878",20231,"MAT1620",4,2023,1,"4",7
"340",422335,"634FD429-F540-4E36-9DDC-0331B4DF651A",20231,"MAT1610",2,2023,1,"4.5",1
"341",422335,"3DE43D24-7615-465B-999B-A0521615C44C",20232,"MAT1620",99,2023,2,"5.6",3
"342",422336,"6A4C4673-D332-41A6-AC99-8E6C5DAE62A4",20231,"MAT1620",1,2023,1,"4",25
"343",422337,"F57A7E39-AFA0-4326-A0F2-48AD801F02F1",20232,"MAT1620",15,2023,2,"3.2",20
"344",422337,"0409B936-B376-47B2-A785-8766712B49E5",20233,"MAT1620",1,2023,3,"5",3
"345",422337,"0F9F5B83-9185-4C92-B764-97EF0147B054",20231,"MAT1620",5,2023,1,"3.4",31
"346",422337,"60527C5D-BC41-4C0F-BD80-D592C862D3E0",20231,"MAT1203",1,2023,1,"4.1",51
"347",422338,"83C6959B-D11C-4F19-8645-3EEB4D070FF9",20232,"MAT1620",9,2023,2,"5.5",15
"348",422338,"0B6F5C6C-338B-4451-B5CC-A8FDFA062C42",20231,"MAT1610",1,2023,1,"4.7",1
"349",422339,"634FD429-F540-4E36-9DDC-0331B4DF651A",20231,"MAT1610",2,2023,1,"4.1",3
"350",422339,"8246F816-0FF0-4EDA-B9D7-889A7EDE7F7D",20232,"MAT1620",13,2023,2,"4",10
"351",422339,"60527C5D-BC41-4C0F-BD80-D592C862D3E0",20231,"MAT1203",1,2023,1,"4.2",48
"352",422342,"26B741AD-27E4-4929-A534-CE7784FC7D64",20231,"MAT1620",2,2023,1,"4.4",19
"353",422343,"634FD429-F540-4E36-9DDC-0331B4DF651A",20231,"MAT1610",2,2023,1,"2.5",7
"354",422343,"EDB90A77-8811-4513-B9D5-3EAE4FF45332",20233,"MAT1610",1,2023,3,"2.2",19
"355",422343,"67215493-6AE0-4FEC-A01B-522013D93D86",20232,"MAT1610",9,2023,2,"2",49
"356",422345,"278EAF5F-7CD4-41D4-8FCA-2FBCFE71238B",20231,"MAT1620",7,2023,1,"4.1",5
"357",422346,"26B741AD-27E4-4929-A534-CE7784FC7D64",20231,"MAT1620",2,2023,1,"4.6",12
"358",422350,"0F9F5B83-9185-4C92-B764-97EF0147B054",20231,"MAT1620",5,2023,1,"3.7",27
"359",422350,"D3AE667A-7661-4A13-A9A8-B683F909AE1F",20232,"MAT1620",1,2023,2,"4.9",23
"360",422351,"F57A7E39-AFA0-4326-A0F2-48AD801F02F1",20232,"MAT1620",15,2023,2,"4.7",9
"361",422353,"6A4C4673-D332-41A6-AC99-8E6C5DAE62A4",20231,"MAT1620",1,2023,1,"3.1",53
"362",422353,"D3AE667A-7661-4A13-A9A8-B683F909AE1F",20232,"MAT1620",1,2023,2,"4.5",41
"363",422355,"D3AE667A-7661-4A13-A9A8-B683F909AE1F",20232,"MAT1620",1,2023,2,"4.6",37
"364",422355,"0D36CB97-5CE4-4BDC-BB3D-E7A539F5F201",20231,"MAT1610",4,2023,1,"4.6",2
"365",422356,"D2B3E897-6430-4C37-A8DB-366C8B2027F9",20232,"MAT1610",4,2023,2,"4.6",4
"366",422356,"0409B936-B376-47B2-A785-8766712B49E5",20233,"MAT1620",1,2023,3,"4.9",4
"367",422356,"60527C5D-BC41-4C0F-BD80-D592C862D3E0",20231,"MAT1203",1,2023,1,"4",54
"368",422356,"F62ADD7C-E1DE-483F-9218-ECF7095E8E2E",20231,"MAT1610",16,2023,1,"3.3",43
"369",422358,"CAE73D5E-6E11-4B42-A890-6CB60C62B755",20231,"MAT1620",8,2023,1,"3.4",9
"370",422358,"8246F816-0FF0-4EDA-B9D7-889A7EDE7F7D",20232,"MAT1620",13,2023,2,"4.1",9
"371",422358,"48304288-69BD-4A79-9089-E230A3A44622",20231,"MAT1203",9,2023,1,"4",35
"372",422359,"278EAF5F-7CD4-41D4-8FCA-2FBCFE71238B",20231,"MAT1620",7,2023,1,"3.7",11
"373",422359,"D3AE667A-7661-4A13-A9A8-B683F909AE1F",20232,"MAT1620",1,2023,2,"5.2",18
"374",422361,"0B6F5C6C-338B-4451-B5CC-A8FDFA062C42",20231,"MAT1610",1,2023,1,"4.6",2
"375",422361,"E038C2DE-BEEA-498E-A944-DFFF10B3A1BD",20232,"MAT1620",5,2023,2,"4.8",38
"376",422362,"6A4C4673-D332-41A6-AC99-8E6C5DAE62A4",20231,"MAT1620",1,2023,1,"4.9",5
"377",422363,"83C6959B-D11C-4F19-8645-3EEB4D070FF9",20232,"MAT1620",9,2023,2,"1.9",77
"378",422363,"CAE73D5E-6E11-4B42-A890-6CB60C62B755",20231,"MAT1620",8,2023,1,"2.9",11
"379",422367,"46EEED83-6167-4F48-AAFA-463E21552DCB",20231,"MAT1620",3,2023,1,"4.3",2
"380",422369,"7D38EC77-CCA9-4B6D-A71E-73008011D878",20231,"MAT1620",4,2023,1,"4",7
"381",422371,"7D38EC77-CCA9-4B6D-A71E-73008011D878",20231,"MAT1620",4,2023,1,"3.2",21
"382",422371,"D3AE667A-7661-4A13-A9A8-B683F909AE1F",20232,"MAT1620",1,2023,2,"4.8",27
"383",422372,"A298CAA7-FF54-43AB-8C68-2908C847D5AE",20232,"MAT1610",12,2023,2,"4.2",7
"384",422372,"8AE14377-5E48-41A9-992A-945F7537AFF8",20231,"MAT1610",3,2023,1,"3.4",4
"385",422372,"60527C5D-BC41-4C0F-BD80-D592C862D3E0",20231,"MAT1203",1,2023,1,"4.2",48
"386",422372,"D26A6EEA-5393-43DD-918C-E6890A13F577",20241,"MAT1620",1,2024,1,"4.3",12
"387",422373,"83C6959B-D11C-4F19-8645-3EEB4D070FF9",20232,"MAT1620",9,2023,2,"5.3",19
"388",422373,"46EEED83-6167-4F48-AAFA-463E21552DCB",20231,"MAT1620",3,2023,1,"2.2",9
"389",422373,"57B77DDB-A59D-433E-AEC6-F1E19DC0628C",20231,"MAT1203",5,2023,1,"4.1",38
"390",422377,"6200A2EB-2C17-47A8-B46B-685B82A1A5EE",20231,"MAT1610",5,2023,1,"3.3",5
"391",422377,"60527C5D-BC41-4C0F-BD80-D592C862D3E0",20231,"MAT1203",1,2023,1,"2",70
"392",422379,"33E5000C-554A-48E9-B435-9069F9380DBE",20232,"MAT1610",7,2023,2,"3.4",13
"393",422379,"0B6F5C6C-338B-4451-B5CC-A8FDFA062C42",20231,"MAT1610",1,2023,1,"2.2",13
"394",422380,"7D38EC77-CCA9-4B6D-A71E-73008011D878",20231,"MAT1620",4,2023,1,"3.5",16
"395",422380,"60527C5D-BC41-4C0F-BD80-D592C862D3E0",20231,"MAT1203",1,2023,1,"4.7",33
"396",422381,"CAE73D5E-6E11-4B42-A890-6CB60C62B755",20231,"MAT1620",8,2023,1,"4.5",2
"397",422383,"6A4C4673-D332-41A6-AC99-8E6C5DAE62A4",20231,"MAT1620",1,2023,1,"4.3",12
"398",422386,"F57A7E39-AFA0-4326-A0F2-48AD801F02F1",20232,"MAT1620",15,2023,2,"4.4",15
"399",422386,"0B6F5C6C-338B-4451-B5CC-A8FDFA062C42",20231,"MAT1610",1,2023,1,"4.2",4
"400",422387,"81CDDAAA-FCFB-4556-ABC6-3F56AE627B0D",20231,"MAT1610",20,2023,1,"4.2",40
"401",422387,"0409B936-B376-47B2-A785-8766712B49E5",20233,"MAT1620",1,2023,3,"4.4",5
"402",422387,"8246F816-0FF0-4EDA-B9D7-889A7EDE7F7D",20232,"MAT1620",13,2023,2,"2.7",15
"403",422390,"7D38EC77-CCA9-4B6D-A71E-73008011D878",20231,"MAT1620",4,2023,1,"4.7",3
"404",422394,"33E5000C-554A-48E9-B435-9069F9380DBE",20232,"MAT1610",7,2023,2,"1",24
"405",422396,"7D38EC77-CCA9-4B6D-A71E-73008011D878",20231,"MAT1620",4,2023,1,"4",7
"406",422397,"0F9F5B83-9185-4C92-B764-97EF0147B054",20231,"MAT1620",5,2023,1,"4.1",10
"407",422398,"6A4C4673-D332-41A6-AC99-8E6C5DAE62A4",20231,"MAT1620",1,2023,1,"4.3",12
"408",422399,"9BB8F9CD-4620-47CF-A565-1E7A5F409E26",20232,"MAT1620",17,2023,2,"3.4",6
"409",422399,"0409B936-B376-47B2-A785-8766712B49E5",20233,"MAT1620",1,2023,3,"4",11
"410",422402,"0409B936-B376-47B2-A785-8766712B49E5",20233,"MAT1620",1,2023,3,"5.2",2
"411",422402,"33E5000C-554A-48E9-B435-9069F9380DBE",20232,"MAT1610",7,2023,2,"5.1",2
"412",422402,"0D36CB97-5CE4-4BDC-BB3D-E7A539F5F201",20231,"MAT1610",4,2023,1,"3.3",11
"413",422404,"0B6F5C6C-338B-4451-B5CC-A8FDFA062C42",20231,"MAT1610",1,2023,1,"3.2",11
"414",422405,"0F9F5B83-9185-4C92-B764-97EF0147B054",20231,"MAT1620",5,2023,1,"4",16
"415",422407,"278EAF5F-7CD4-41D4-8FCA-2FBCFE71238B",20231,"MAT1620",7,2023,1,"4",7
"416",422409,"2D56E59D-C869-4A3F-A918-C7DB76D8CECF",20231,"MAT1610",17,2023,1,"2.9",49
"417",422412,"0D36CB97-5CE4-4BDC-BB3D-E7A539F5F201",20231,"MAT1610",4,2023,1,"1",13
"418",422413,"6A4C4673-D332-41A6-AC99-8E6C5DAE62A4",20231,"MAT1620",1,2023,1,"4.4",9
"419",422416,"83C6959B-D11C-4F19-8645-3EEB4D070FF9",20232,"MAT1620",9,2023,2,"4.6",40
"420",422416,"6A4C4673-D332-41A6-AC99-8E6C5DAE62A4",20231,"MAT1620",1,2023,1,"3.4",46
"421",422417,"F57A7E39-AFA0-4326-A0F2-48AD801F02F1",20232,"MAT1620",15,2023,2,"4.7",9
"422",422417,"0D36CB97-5CE4-4BDC-BB3D-E7A539F5F201",20231,"MAT1610",4,2023,1,"4",8
"423",422419,"6A4C4673-D332-41A6-AC99-8E6C5DAE62A4",20231,"MAT1620",1,2023,1,"4.6",7
"424",422420,"0F9F5B83-9185-4C92-B764-97EF0147B054",20231,"MAT1620",5,2023,1,"4.4",4
"425",422423,"83C6959B-D11C-4F19-8645-3EEB4D070FF9",20232,"MAT1620",9,2023,2,"4.6",40
"426",422423,"7D38EC77-CCA9-4B6D-A71E-73008011D878",20231,"MAT1620",4,2023,1,"3.8",11
"427",422423,"60527C5D-BC41-4C0F-BD80-D592C862D3E0",20231,"MAT1203",1,2023,1,"4.3",46
"428",422426,"278EAF5F-7CD4-41D4-8FCA-2FBCFE71238B",20231,"MAT1620",7,2023,1,"2.9",16
"429",422426,"D3AE667A-7661-4A13-A9A8-B683F909AE1F",20232,"MAT1620",1,2023,2,"4",59
"430",422427,"26B741AD-27E4-4929-A534-CE7784FC7D64",20231,"MAT1620",2,2023,1,"4.7",10
"431",422428,"F57A7E39-AFA0-4326-A0F2-48AD801F02F1",20232,"MAT1620",15,2023,2,"4",16
"432",422428,"8AE14377-5E48-41A9-992A-945F7537AFF8",20231,"MAT1610",3,2023,1,"4.4",1
"433",422430,"26B741AD-27E4-4929-A534-CE7784FC7D64",20231,"MAT1620",2,2023,1,"4.5",15
"434",422432,"0F9F5B83-9185-4C92-B764-97EF0147B054",20231,"MAT1620",5,2023,1,"4.3",6
"435",422437,"6A4C4673-D332-41A6-AC99-8E6C5DAE62A4",20231,"MAT1620",1,2023,1,"4.5",8
"436",422437,"48304288-69BD-4A79-9089-E230A3A44622",20231,"MAT1203",9,2023,1,"4.2",26
"437",422438,"26B741AD-27E4-4929-A534-CE7784FC7D64",20231,"MAT1620",2,2023,1,"4",35
"438",422440,"D3AE667A-7661-4A13-A9A8-B683F909AE1F",20232,"MAT1620",1,2023,2,"4.5",41
"439",422440,"0D36CB97-5CE4-4BDC-BB3D-E7A539F5F201",20231,"MAT1610",4,2023,1,"4.1",5
"440",422442,"6200A2EB-2C17-47A8-B46B-685B82A1A5EE",20231,"MAT1610",5,2023,1,"4.3",2
"441",422442,"E038C2DE-BEEA-498E-A944-DFFF10B3A1BD",20232,"MAT1620",5,2023,2,"4.3",64
"442",422444,"4B9F6345-4BD4-4BD7-A53D-0149774A0B1F",20241,"MAT1620",5,2024,1,"4.9",13
"443",422444,"8246F816-0FF0-4EDA-B9D7-889A7EDE7F7D",20232,"MAT1620",13,2023,2,"3.7",13
"444",422444,"26B741AD-27E4-4929-A534-CE7784FC7D64",20231,"MAT1620",2,2023,1,"3.6",54
"445",422447,"634FD429-F540-4E36-9DDC-0331B4DF651A",20231,"MAT1610",2,2023,1,"1.2",8
"446",422447,"B239AFD2-3EB6-41F4-A80A-8839C87EA573",20242,"MAT1610",14,2024,2,NA,1
"447",422447,"60527C5D-BC41-4C0F-BD80-D592C862D3E0",20231,"MAT1203",1,2023,1,"1.5",71
"448",422449,"8246F816-0FF0-4EDA-B9D7-889A7EDE7F7D",20232,"MAT1620",13,2023,2,"4",10
"449",422449,"0D36CB97-5CE4-4BDC-BB3D-E7A539F5F201",20231,"MAT1610",4,2023,1,"4.1",5
"450",422450,"3D2BAE3A-23A8-448F-9A56-49DFF826B7DC",20241,"MAT1203",9,2024,1,"4.5",23
"451",422450,"8AE14377-5E48-41A9-992A-945F7537AFF8",20231,"MAT1610",3,2023,1,"4.2",2
"452",422450,"60527C5D-BC41-4C0F-BD80-D592C862D3E0",20231,"MAT1203",1,2023,1,"3.1",61
"453",422450,"D26A6EEA-5393-43DD-918C-E6890A13F577",20241,"MAT1620",1,2024,1,"4.2",14
"454",422451,"0E91A350-9E15-42D8-9027-15EA168F0AFD",20231,"MAT1620",6,2023,1,"4.3",11
"455",422452,"26B741AD-27E4-4929-A534-CE7784FC7D64",20231,"MAT1620",2,2023,1,"4.3",23
"456",422454,"26B741AD-27E4-4929-A534-CE7784FC7D64",20231,"MAT1620",2,2023,1,"4.5",15
"457",422458,"0E91A350-9E15-42D8-9027-15EA168F0AFD",20231,"MAT1620",6,2023,1,"2.4",32
"458",422458,"3E9D5473-DE72-4CCA-B8DB-9CBC50FC4F8B",20231,"MAT1203",10,2023,1,"4.6",41
"459",422458,"D3AE667A-7661-4A13-A9A8-B683F909AE1F",20232,"MAT1620",1,2023,2,"4.1",56
"460",422466,"0B6F5C6C-338B-4451-B5CC-A8FDFA062C42",20231,"MAT1610",1,2023,1,"4.2",4
"461",422466,"D3AE667A-7661-4A13-A9A8-B683F909AE1F",20232,"MAT1620",1,2023,2,"4.4",45
"462",422466,"48304288-69BD-4A79-9089-E230A3A44622",20231,"MAT1203",9,2023,1,"4.1",31
"463",422468,"8246F816-0FF0-4EDA-B9D7-889A7EDE7F7D",20232,"MAT1620",13,2023,2,"4.6",6
"464",422468,"0B6F5C6C-338B-4451-B5CC-A8FDFA062C42",20231,"MAT1610",1,2023,1,"4.2",4
"465",422469,"9BB8F9CD-4620-47CF-A565-1E7A5F409E26",20232,"MAT1620",17,2023,2,"4.6",4
"466",422469,"7D38EC77-CCA9-4B6D-A71E-73008011D878",20231,"MAT1620",4,2023,1,"2.2",25
"467",422469,"3E9D5473-DE72-4CCA-B8DB-9CBC50FC4F8B",20231,"MAT1203",10,2023,1,"4.1",50
"468",422472,"26B741AD-27E4-4929-A534-CE7784FC7D64",20231,"MAT1620",2,2023,1,"4.5",15
"469",422474,"0D36CB97-5CE4-4BDC-BB3D-E7A539F5F201",20231,"MAT1610",4,2023,1,"1.5",12
"470",422478,"26B741AD-27E4-4929-A534-CE7784FC7D64",20231,"MAT1620",2,2023,1,"5.2",3
"471",422480,"0E91A350-9E15-42D8-9027-15EA168F0AFD",20231,"MAT1620",6,2023,1,"4.4",8
"472",422481,"0E91A350-9E15-42D8-9027-15EA168F0AFD",20231,"MAT1620",6,2023,1,"4.2",12
"473",422482,"CAE73D5E-6E11-4B42-A890-6CB60C62B755",20231,"MAT1620",8,2023,1,"4.5",2
"474",422486,"0B6F5C6C-338B-4451-B5CC-A8FDFA062C42",20231,"MAT1610",1,2023,1,"4.5",3
